ts,liquid_rate_in_hr,ice_rate_in_hr,snow_rate_in_hr,horizontal_mf_salt,road_liq_depth_in,road_ice_depth_in,road_unbndice_depth_in,road_cmpsnw_in,road_snow_depth_in,prct_ice,speed_mph,profile_speed,ref_speed,imputed,rel_speed
2018-05-19 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7937103289094057,0.9133672155887967,69.32,0.0,0.7937103289094057
2018-05-19 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35718407386035783,0.9159083847485464,69.32,0.0,0.35718407386035783
2018-05-19 15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36107905366416626,0.8889986239957389,69.32,0.0,0.36107905366416626
2018-05-19 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24798038084246976,0.9287030050157576,69.32,0.0,0.24798038084246976
2018-05-19 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9875937680323139,0.9225997603089353,69.32,0.0,0.9875937680323139
2018-05-19 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9516733987305251,0.9315659816236851,69.32,0.0,0.9516733987305251
2018-05-19 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9359492210040392,0.935494251853167,69.32,0.0,0.9359492210040392
2018-05-19 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8799769186381997,0.8937591548670604,69.32,0.0,0.8799769186381997
2018-05-19 21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9154645124062321,0.8526898663944251,69.32,0.0,0.9154645124062321
2018-05-19 22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8528683400653972,0.8528683400653972,69.32,1.0,0.8528683400653972
2018-05-19 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8918679416371281,0.8918679416371281,69.32,1.0,0.8918679416371281
2018-05-20 00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9953837276399309,0.9953837276399309,69.32,1.0,0.9953837276399309
2018-05-20 01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8166474321984998,0.8166474321984998,69.32,1.0,0.8166474321984998
2018-05-20 02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8631563762261975,0.8631563762261975,69.32,1.0,0.8631563762261975
2018-05-20 03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9304673975764571,0.9304673975764571,69.32,1.0,0.9304673975764571
2018-05-20 04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8107328332371612,0.8107328332371612,69.32,1.0,0.8107328332371612
2018-05-20 05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0098095787651473,0.8615406809001732,69.32,0.0,1.0098095787651473
2018-05-20 06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9341700326985959,0.9341700326985959,69.32,1.0,0.9341700326985959
2018-05-20 07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9476101173302559,0.9476101173302559,69.32,1.0,0.9476101173302559
2018-05-20 08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9479226774379689,0.8740623196768611,69.32,0.0,0.9479226774379689
2018-05-20 09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9808136180034622,0.8964334857295043,69.32,0.0,0.9808136180034622
2018-05-20 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8843046739757646,0.9152314794265171,69.32,0.0,0.8843046739757646
2018-05-20 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9809578765147144,0.9334080518442898,69.32,0.0,0.9809578765147144
2018-05-20 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8978649740334681,0.8810865994939857,69.32,0.0,0.8978649740334681
2018-05-20 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9381130986728218,0.8450885525322919,69.32,0.0,0.9381130986728218
2018-05-20 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9161858049624928,0.8116205779217898,69.32,0.0,0.9161858049624928
2018-05-20 15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.960328909405655,0.8449553908295975,69.32,0.0,0.960328909405655
2018-05-20 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8874783612233124,0.8183230502907365,69.32,0.0,0.8874783612233124
2018-05-20 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800923254472015,0.9109684554722063,69.32,0.0,0.9800923254472015
2018-05-20 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0186093479515292,0.9319654667317679,69.32,0.0,1.0186093479515292
2018-05-20 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952394691286787,0.9224466243508368,69.32,0.0,0.9952394691286787
2018-05-20 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9310444316214659,0.8894979803808425,69.32,0.0,0.9310444316214659
2018-05-20 21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.938225299737129,0.938225299737129,69.32,1.0,0.938225299737129
2018-05-20 22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8880012983266014,0.8880012983266014,69.32,1.0,0.8880012983266014
2018-05-20 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9437391806116562,0.9437391806116562,69.32,1.0,0.9437391806116562
2018-05-21 00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8464883356689474,0.8464883356689474,69.32,1.0,0.8464883356689474
2018-05-21 01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8633006347374496,0.8633006347374496,69.32,1.0,0.8633006347374496
2018-05-21 02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8474466243508367,0.8474466243508367,69.32,1.0,0.8474466243508367
2018-05-21 03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8555972302365841,0.8555972302365841,69.32,1.0,0.8555972302365841
2018-05-21 04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9232544720138489,0.8944027697634162,69.32,0.0,0.9232544720138489
2018-05-21 05,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9163300634737451,0.8923419338883851,69.32,0.0,0.9163300634737451
2018-05-21 06,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9298903635314484,0.9092854395075977,69.32,0.0,0.9298903635314484
2018-05-21 07,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9105597230236584,0.9074661793934732,69.32,0.0,0.9105597230236584
2018-05-21 08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9396999422965956,0.9648650381483619,69.32,0.0,0.9396999422965956
2018-05-21 09,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9209463358338144,0.9252139834583575,69.32,0.0,0.9209463358338144
2018-05-21 10,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8909405654933642,0.9113697900483821,69.32,0.0,0.8909405654933642
2018-05-21 11,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9311886901327179,0.9444271827422434,69.32,0.0,0.9311886901327179
2018-05-21 12,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9141661858049626,0.8782902037374052,69.32,0.0,0.9141661858049626
2018-05-21 13,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9059434506635892,0.9156087709174842,69.32,0.0,0.9059434506635892
2018-05-21 14,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8659838430467398,0.9455544335449126,69.32,0.0,0.8659838430467398
2018-05-21 15,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8864685516445472,0.9564579726870552,69.32,0.0,0.8864685516445472
2018-05-21 16,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8776687824581652,0.9358382529184607,69.32,0.0,0.8776687824581652
2018-05-21 17,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928592036930179,0.9745328243597143,69.32,0.0,0.928592036930179
2018-05-21 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9304673975764571,0.9548077427477313,69.32,0.0,0.9304673975764571
2018-05-21 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8366993652625506,0.9211386805154839,69.32,0.0,0.8366993652625506
2018-05-21 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7934218118869014,0.9341459896133872,69.32,0.0,0.7934218118869014
2018-05-21 21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9016156953260244,0.9087564916330064,69.32,0.0,0.9016156953260244
2018-05-21 22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9521061742642817,0.8404981727255243,69.32,0.0,0.9521061742642817
2018-05-21 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8222735141373342,0.8222735141373342,69.32,1.0,0.8222735141373342
2018-05-22 00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7945758799769187,0.7945758799769187,69.32,1.0,0.7945758799769187
2018-05-22 01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9376803231390654,0.8583381419503752,69.32,0.0,0.9376803231390654
2018-05-22 02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9232544720138489,0.9232544720138489,69.32,1.0,0.9232544720138489
2018-05-22 03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15854010386612813,0.8613744401395874,69.32,0.0,0.15854010386612813
2018-05-22 04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9953837276399309,0.7862088863242932,69.32,0.0,0.9953837276399309
2018-05-22 05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9424408540103867,0.9296739757645701,69.32,0.0,0.9424408540103867
2018-05-22 06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9584535487593768,0.9196923964667763,69.32,0.0,0.9584535487593768
2018-05-22 07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9378245816503176,0.8928936037995473,69.32,0.0,0.9378245816503176
2018-05-22 08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9298903635314484,0.9161858049624928,69.32,0.0,0.9298903635314484
2018-05-22 09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9203693017888056,0.9009054995783213,69.32,0.0,0.9203693017888056
2018-05-22 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9102712060011542,0.914687735807182,69.32,0.0,0.9102712060011542
2018-05-22 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8860357761107907,0.9085733942918017,69.32,0.0,0.8860357761107907
2018-05-22 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9567224466243508,0.9200807847663013,69.32,0.0,0.9567224466243508
2018-05-22 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9297461050201963,0.9030471836299881,69.32,0.0,0.9297461050201963
2018-05-22 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8994518176572419,0.9057326113009899,69.32,0.0,0.8994518176572419
2018-05-22 15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8544431621465667,0.9271938390518888,69.32,0.0,0.8544431621465667
2018-05-22 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9108482400461628,0.8511363131963248,69.32,0.0,0.9108482400461628
2018-05-22 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333525678015004,0.9275045496915088,69.32,0.0,0.9333525678015004
2018-05-22 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953260242354299,0.9248302188290648,69.32,0.0,0.953260242354299
2018-05-22 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899211386805155,0.899211386805155,69.32,1.0,0.899211386805155
2018-05-22 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928159261396423,0.8962004527497892,69.32,0.0,0.8928159261396423
2018-05-22 21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8366993652625506,0.8705760723216004,69.32,0.0,0.8366993652625506
2018-05-22 22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8871898442008079,0.8612954414310445,69.32,0.0,0.8871898442008079
2018-05-22 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.864858626658973,0.864858626658973,69.32,1.0,0.864858626658973
2018-05-23 00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7815445277938066,0.7815445277938066,69.32,1.0,0.7815445277938066
2018-05-23 01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8708061989943122,0.8708061989943122,69.32,1.0,0.8708061989943122
2018-05-23 02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8155654933641086,0.8155654933641086,69.32,1.0,0.8155654933641086
2018-05-23 03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7549288324677823,0.7549288324677823,69.32,1.0,0.7549288324677823
2018-05-23 04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8078476630121177,0.9673975764570111,69.32,0.0,0.8078476630121177
2018-05-23 05,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92599538372764,0.9167406453903858,69.32,0.0,0.92599538372764
2018-05-23 06,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9780727062896711,0.889620045274979,69.32,0.0,0.9780727062896711
2018-05-23 07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962925562608194,0.8617115717519642,69.32,0.0,0.962925562608194
2018-05-23 08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9314772071552222,0.9058435793865686,69.32,0.0,0.9314772071552222
2018-05-23 09,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8982977495672246,0.8856140973855919,69.32,0.0,0.8982977495672246
2018-05-23 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.938257357184074,0.9153535443206534,69.32,0.0,0.938257357184074
2018-05-23 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9059434506635892,0.9021261485196859,69.32,0.0,0.9059434506635892
2018-05-23 12,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411425274091172,0.9097385591903769,69.32,0.0,0.9411425274091172
2018-05-23 13,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9222446624350837,0.899596076168494,69.32,0.0,0.9222446624350837
2018-05-23 14,0.004,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.9399884593190999,0.9012938878778465,69.32,0.0,0.9399884593190999
2018-05-23 15,0.001,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.9345066358915177,0.889697722934884,69.32,0.0,0.9345066358915177
2018-05-23 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333525678015004,0.9004505304274492,69.32,0.0,0.9333525678015004
2018-05-23 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8351125216387768,0.9130676017577346,69.32,0.0,0.8351125216387768
2018-05-23 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965377957299482,0.9245971858493498,69.32,0.0,0.9965377957299482
2018-05-23 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714368147720717,0.9240238507405271,69.32,0.0,0.9714368147720717
2018-05-23 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8553087132140798,0.884515513338364,69.32,0.0,0.8553087132140798
2018-05-23 21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8985862665897288,0.8494274046784146,69.32,0.0,0.8985862665897288
2018-05-23 22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8646078387855654,0.8646078387855654,69.32,1.0,0.8646078387855654
2018-05-23 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8655510675129834,0.8996372928859947,69.32,0.0,0.8655510675129834
2018-05-24 00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8601846508944029,0.8601846508944029,69.32,1.0,0.8601846508944029
2018-05-24 01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8684362377380267,0.8684362377380267,69.32,1.0,0.8684362377380267
2018-05-24 02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8160910065122414,0.8160910065122414,69.32,1.0,0.8160910065122414
2018-05-24 03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9809578765147144,0.9809578765147144,69.32,1.0,0.9809578765147144
2018-05-24 04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8634352760146182,0.8634352760146182,69.32,1.0,0.8634352760146182
2018-05-24 05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9417195614541259,0.931577078432243,69.32,0.0,0.9417195614541259
2018-05-24 06,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953260242354299,0.9221336943495051,69.32,0.0,0.953260242354299
2018-05-24 07,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9346508944027699,0.8748612898930268,69.32,0.0,0.9346508944027699
2018-05-24 08,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8998845931909984,0.8988414931865596,69.32,0.0,0.8998845931909984
2018-05-24 09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9391229082515868,0.9163855475165343,69.32,0.0,0.9391229082515868
2018-05-24 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8667051356030007,0.9249300901060856,69.32,0.0,0.8667051356030007
2018-05-24 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9099826889786498,0.9151316081494963,69.32,0.0,0.9099826889786498
2018-05-24 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9076745527986152,0.9148874783612234,69.32,0.0,0.9076745527986152
2018-05-24 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9079630698211195,0.9007501442585113,69.32,0.0,0.9079630698211195
2018-05-24 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8762261973456436,0.9047893825735719,69.32,0.0,0.8762261973456436
2018-05-24 15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8330929024812465,0.9042012517200054,69.32,0.0,0.8330929024812465
2018-05-24 16,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8693017888055395,0.8956345155133384,69.32,0.0,0.8693017888055395
2018-05-24 17,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7867859203693018,0.9258622220249457,69.32,0.0,0.7867859203693018
2018-05-24 18,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8944027697634162,0.9316455087516831,69.32,0.0,0.8944027697634162
2018-05-24 19,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8944027697634162,0.9473234497758446,69.32,0.0,0.8944027697634162
2018-05-24 20,0.144,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.9386901327178303,0.8630866512790922,69.32,0.0,0.9386901327178303
2018-05-24 21,0.129,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.8827178303519908,0.857494784499978,69.32,0.0,0.8827178303519908
2018-05-24 22,0.084,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.8472302365839585,0.8417664454702828,69.32,0.0,0.8472302365839585
2018-05-24 23,0.042,0.0,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.8366993652625506,0.8944027697634162,69.32,0.0,0.8366993652625506
2018-05-25 00,0.022,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.8078476630121177,0.8216063185227929,69.32,0.0,0.8078476630121177
2018-05-25 01,0.022,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.9058953644931719,0.9058953644931719,69.32,1.0,0.9058953644931719
2018-05-25 02,0.022,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.7299480669359493,0.7299480669359493,69.32,1.0,0.7299480669359493
2018-05-25 03,0.022,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.9232544720138489,0.9232544720138489,69.32,1.0,0.9232544720138489
2018-05-25 04,0.022,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.851125216387767,0.851125216387767,69.32,1.0,0.851125216387767
2018-05-25 05,0.037,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.9502308136180037,0.9593301966354478,69.32,0.0,0.9502308136180037
2018-05-25 06,0.02,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.9451817657241778,0.9075635847130367,69.32,0.0,0.9451817657241778
2018-05-25 07,0.002,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.927870744373918,0.8949798038084248,69.32,0.0,0.927870744373918
2018-05-25 08,0.002,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.9140219272937105,0.8945914155088998,69.32,0.0,0.9140219272937105
2018-05-25 09,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.9216676283900751,0.916174708153935,69.32,0.0,0.9216676283900751
2018-05-25 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9001731102135027,0.9019042123485287,69.32,0.0,0.9001731102135027
2018-05-25 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9616272360069245,0.9354165741932621,69.32,0.0,0.9616272360069245
2018-05-25 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9316214656664744,0.9151316081494963,69.32,0.0,0.9316214656664744
2018-05-25 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9150317368724755,0.9061099027919571,69.32,0.0,0.9150317368724755
2018-05-25 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918926716676284,0.8745172888277333,69.32,0.0,0.918926716676284
2018-05-25 15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8830063473744952,0.9090616538683476,69.32,0.0,0.8830063473744952
2018-05-25 16,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.935660703981535,0.8499045674464025,69.32,0.0,0.935660703981535
2018-05-25 17,0.03,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.9544143104443162,0.9313107550268545,69.32,0.0,0.9544143104443162
2018-05-25 18,0.2,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.908395845354876,0.9108613544562767,69.32,0.0,0.908395845354876
2018-05-25 19,0.056,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.9526832083092904,0.9252139834583575,69.32,0.0,0.9526832083092904
2018-05-25 20,0.028,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.8765147143681478,0.9159453741104059,69.32,0.0,0.8765147143681478
2018-05-25 21,0.02,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.8616560877091749,0.8281104354387678,69.32,0.0,0.8616560877091749
2018-05-25 22,0.02,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.8799769186381997,0.8378534333525679,69.32,0.0,0.8799769186381997
2018-05-25 23,0.02,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.8632429313329488,0.8632429313329488,69.32,1.0,0.8632429313329488
2018-05-26 00,0.02,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.814195037507213,0.814195037507213,69.32,1.0,0.814195037507213
2018-05-26 01,0.02,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.8770917484131564,0.8770917484131564,69.32,1.0,0.8770917484131564
2018-05-26 02,0.02,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.8356607039815349,0.8356607039815349,69.32,1.0,0.8356607039815349
2018-05-26 03,0.02,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.8835833814195039,0.8835833814195039,69.32,1.0,0.8835833814195039
2018-05-26 04,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,1.0242354298903635,0.899211386805155,69.32,0.0,1.0242354298903635
2018-05-26 05,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.9716051163685326,0.9716051163685326,69.32,1.0,0.9716051163685326
2018-05-26 06,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.9428181455013539,0.9428181455013539,69.32,1.0,0.9428181455013539
2018-05-26 07,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.9275822273514138,0.9234986018021218,69.32,0.0,0.9275822273514138
2018-05-26 08,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.9376026454791603,0.9376026454791603,69.32,1.0,0.9376026454791603
2018-05-26 09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9376803231390654,0.9137888943139953,69.32,0.0,0.9376803231390654
